Id,nodeType,status,region,longitude,latitude,attacked
64701,infrastructure,green,C,-94.34126,38.641509,false
85646,controller,green,SW,-111.06352,31.623432,false
83803,infrastructure,green,MT,-116.56168,47.982523,false
32476,infrastructure,green,SE,-81.344414,28.773699,false
22640,controller,green,E,-78.13578,38.808303,false
20303,controller,green,E,-77.014647,38.893311,false
29207,infrastructure,green,SE,-80.94144,34.021442,false
07740,controller,green,E,-73.99097,40.297932,false
83338,infrastructure,green,MT,-114.46394,42.710124,false
30176,infrastructure,green,SE,-85.29304,33.748838,false
68144,infrastructure,green,MT,-96.11505,41.235248,false
76112,controller,green,S,-97.21957,32.744032,false
61855,controller,green,C,-88.67859,39.919693,false
30564,controller,green,SE,-83.88442,34.466226,false
64728,infrastructure,green,C,-94.50225,37.692776,false
15777,infrastructure,green,E,-78.95812,40.700574,false
17217,infrastructure,green,E,-77.725013,40.225168,false
56744,controller,green,C,-97.11882,48.233942,false
30580,infrastructure,yellow,SE,-83.43578,34.676584,false
37087,infrastructure,green,SE,-86.29271,36.240331,false
48557,infrastructure,green,OV,-83.783675,43.080578,false
29066,infrastructure,green,SE,-81.530165,33.905722,false
39110,controller,green,SE,-90.11552,32.484979,false
20510,controller,green,E,-77.014647,38.893311,false
13082,controller,green,NE,-75.9619,43.099547,false
56172,infrastructure,green,C,-95.75803,44.007631,false
50338,infrastructure,green,C,-93.572173,41.672687,false
17042,infrastructure,blue,E,-76.42344,40.31977,false
46160,controller,green,OV,-86.26806,39.351269,false
87936,infrastructure,green,SW,-107.27535,32.760034,false
32812,controller,green,SE,-81.32609,28.493531,false
76270,infrastructure,green,S,-97.77217,33.446897,false
52309,infrastructure,green,C,-90.8869,42.109395,false
17030,controller,green,E,-76.737545,40.608245,false
58317,infrastructure,green,MT,-99.37707,48.628607,false
32134,infrastructure,green,SE,-81.83636,29.401523,false
07604,infrastructure,green,E,-74.07506,40.86289,false
48432,infrastructure,green,OV,-83.01232,43.89867,false
36526,infrastructure,green,SE,-87.88312,30.620594,false
95415,infrastructure,green,W,-123.38621,39.026811,false
40117,infrastructure,green,OV,-86.14434,37.915077,false
00627,infrastructure,green,CAR,-66.85644,18.435246,false
78029,controller,green,S,-99.140974,30.033226,false
15958,infrastructure,orange,E,-78.7433,40.381332,false
61740,infrastructure,orange,C,-88.85739,40.882858,false
19078,controller,green,E,-75.32272,39.877262,false
15131,controller,green,E,-79.81105,40.341469,false
07103,controller,blue,E,-74.19507,40.738501,false
39325,infrastructure,green,SE,-88.86736,32.553716,false
40955,infrastructure,green,OV,-83.708181,36.769184,false
88332,controller,green,SW,-105.938768,32.980058,false
52342,infrastructure,green,C,-92.57177,42.02524,false
07848,infrastructure,green,E,-74.69036,41.094159,false
54982,controller,green,C,-89.29417,44.064068,false
39330,infrastructure,green,SE,-88.83866,32.170432,false
61754,infrastructure,green,C,-89.15864,40.321811,false
85354,infrastructure,green,SW,-113.01652,33.452432,false
97367,controller,green,NW,-124.00655,44.950573,false
03243,controller,green,NE,-71.73815,43.521669,false
01077,infrastructure,green,NE,-72.76966,42.05283,false
93792,controller,green,W,-119.639658,36.746375,false
12564,infrastructure,green,NE,-73.59825,41.570328,false
44606,controller,green,OV,-81.80457,40.739199,false
39057,controller,green,SE,-89.28431,32.486525,false
32405,infrastructure,green,SE,-85.66458,30.195424,false
39066,controller,green,SE,-90.60286,32.295098,false
30821,infrastructure,green,SE,-82.73454,33.477946,false
61344,infrastructure,green,C,-89.84111,41.394429,false
19424,controller,green,E,-75.35586,40.211896,false
54152,infrastructure,green,C,-88.46717,44.565437,false
39219,controller,green,SE,-90.214865,32.252147,false
58321,infrastructure,yellow,MT,-98.31437,48.204745,false
76693,infrastructure,blue,S,-96.44885,31.787449,false
61326,controller,green,C,-89.23655,41.264159,false
91041,controller,green,W,-118.298662,33.786594,false
76401,infrastructure,green,S,-98.21058,32.242816,false
88055,infrastructure,green,SW,-108.90341,32.802474,false
30092,infrastructure,green,SE,-84.23261,33.9692,false
76864,controller,green,S,-98.73632,31.561427,false
19938,infrastructure,blue,E,-75.6807,39.265066,false
46322,infrastructure,green,OV,-87.45806,41.549851,false
22833,infrastructure,green,E,-78.855172,38.528361,false
78142,controller,green,S,-97.78256,28.526040000000002,false
20119,infrastructure,green,E,-77.63866,38.639283,false
58121,infrastructure,yellow,MT,-97.229718,46.934596,false
44855,infrastructure,green,OV,-82.60887,41.100202,false
17110,controller,green,E,-76.88528,40.300738,false
66251,controller,yellow,S,-94.831991,38.899901,false
98267,controller,green,NW,-121.43163,48.499159,false
03583,infrastructure,green,NE,-71.46436,44.376866,false
12776,infrastructure,green,NE,-74.94475,41.94836,false
07746,controller,orange,E,-74.26112,40.316876,false
10552,infrastructure,green,NE,-73.82614,40.924195,false
32739,infrastructure,green,SE,-81.172169,29.022728999999998,false
83605,controller,yellow,MT,-116.67755,43.658834,false
91942,controller,orange,W,-117.0186,32.785,false
37230,infrastructure,green,SE,-86.785248,36.186605,false
39653,controller,green,SE,-90.89208,31.461337,false
19732,infrastructure,green,E,-75.57433,39.794496,false
76458,infrastructure,green,S,-98.15778,33.200265,false
83636,infrastructure,green,MT,-116.646209,43.896275,false
32355,controller,orange,SE,-84.20923,30.162414,false
27658,infrastructure,green,SE,-78.625265,35.797692,false
29468,infrastructure,blue,SE,-80.07822,33.418106,false
42356,infrastructure,green,OV,-87.323841,37.693229,false
93534,infrastructure,green,W,-118.15015,34.698696,false
97496,infrastructure,green,NW,-123.43658,43.094626,false
46711,infrastructure,green,OV,-84.94244,40.660174,false
32420,controller,green,SE,-85.37542,30.641154,false
61910,infrastructure,blue,C,-88.30284,39.676634,false
29923,controller,green,SE,-81.24215,32.866195,false
20852,infrastructure,green,E,-77.12261,39.0509,false
95389,controller,green,W,-119.67529,37.699662000000004,false
15253,controller,green,E,-80.024817,40.434436,false
93628,infrastructure,green,W,-118.91524,36.780156,false
95673,infrastructure,green,W,-121.44874,38.688069,false
15762,controller,green,E,-78.83252,40.596681,false
38959,infrastructure,green,SE,-90.42665,33.304241,false
68119,infrastructure,green,MT,-96.171104,41.291736,false
27601,infrastructure,green,SE,-78.63274,35.774451,false
64189,controller,green,C,-94.356728,39.035038,false
10916,infrastructure,green,NE,-74.24346,41.451074,false
32348,infrastructure,green,SE,-83.659371,29.966454,false
61328,controller,green,C,-89.46289,41.504603,false
56636,infrastructure,green,C,-93.84832,47.382872,false
42048,infrastructure,yellow,OV,-88.26527,36.765893,false
07055,controller,green,E,-74.12899,40.857384,false
12412,controller,green,NE,-74.2619,42.001351,false
20177,infrastructure,yellow,E,-77.666863,39.158095,false
46032,infrastructure,green,OV,-86.15416,39.970241,false
19135,infrastructure,green,E,-75.04966,40.023611,false
42553,controller,green,OV,-84.65481,37.177577,false
58579,infrastructure,green,MT,-100.76,47.178883,false
97326,controller,orange,NW,-123.62496,44.637701,false
32256,infrastructure,green,SE,-81.54604,30.206922,false
76444,controller,green,S,-98.55799,32.122804,false
66771,infrastructure,green,S,-95.15952,37.500157,false
68348,controller,green,MT,-96.13044,40.289859,false
93551,infrastructure,green,W,-118.18495,34.606146,false
44841,infrastructure,green,OV,-83.2966,41.249535,false
40461,controller,green,OV,-84.40789,37.59483,false
07709,infrastructure,green,E,-74.24928,40.302718,false
95950,infrastructure,green,W,-121.8981,39.070128,false
42711,infrastructure,green,OV,-85.31056,36.898169,false
95486,controller,green,W,-123.037996,38.464487,false
19701,infrastructure,green,E,-75.69945,39.598203,false
91798,controller,green,W,-115.967051,34.839964,false
17063,infrastructure,green,E,-77.54813,40.735551,false
03299,infrastructure,blue,NE,-71.445841,43.524872,false
66279,controller,green,S,-94.831991,38.899901,false
34740,infrastructure,green,SE,-81.650667,28.545385,false
05462,controller,green,NE,-72.97999,44.304004,false
13157,infrastructure,orange,NE,-75.72307,43.209147,false
36371,infrastructure,green,SE,-85.54722,31.31201,false
54211,infrastructure,green,C,-87.16796,45.158078,false
46561,controller,green,OV,-86.07877,41.672698,false
32224,controller,green,SE,-81.47043,30.284511,false
64644,infrastructure,green,C,-93.99009,39.731689,false
95873,controller,green,W,-121.444429,38.377411,false
17083,infrastructure,green,E,-76.43823,40.277603,false
15033,infrastructure,green,E,-79.86138,40.176375,false
54962,controller,green,C,-89.03101,44.481372,false
27582,controller,yellow,SE,-78.5702,36.454831,false
37232,controller,green,SE,-86.785248,36.186605,false
07670,infrastructure,green,E,-73.96482,40.92169,false
56367,infrastructure,green,C,-94.18176,45.745266,false
91209,controller,yellow,W,-118.298662,33.786594,false
10601,controller,green,NE,-73.76454,41.032489,false
17365,controller,green,E,-76.94481,40.052872,false
71153,controller,green,S,-93.75256,32.607556,false
83446,infrastructure,green,MT,-112.20206,44.397984,false
78052,controller,green,S,-98.79895,29.227628,false
42302,controller,green,OV,-87.112823,37.745491,false
39558,infrastructure,green,SE,-89.459526,30.239124,false
91797,controller,green,W,-118.298662,33.786594,false
95407,controller,green,W,-122.7275,38.404991,false
30606,controller,green,SE,-83.41732,33.945619,false
81091,infrastructure,green,SW,-104.97188,37.193451,false
40296,controller,green,OV,-85.676819,38.188962,false
17938,infrastructure,green,E,-76.4814,40.658667,false
52218,controller,green,C,-91.54024,42.291075,false
66160,controller,green,S,-94.749538,39.096551,false
20003,infrastructure,green,E,-76.99447,38.881762,false
83118,controller,green,MT,-111.01917,43.062245,false
44630,controller,green,OV,-81.400134,40.929507,false
68544,infrastructure,green,MT,-96.688799,40.784451,false
15416,controller,green,E,-79.65217,39.932084,false
29592,infrastructure,green,SE,-79.47272,34.283207,false
32214,controller,green,SE,-81.683107,30.34494,false
30660,controller,green,SE,-82.94624,33.775127,false
56741,infrastructure,green,C,-94.84003,49.242285,false
76134,controller,green,S,-97.33358,32.649855,false
88513,infrastructure,green,S,-106.299987,31.694842,false
30354,controller,green,SE,-84.39682,33.658834,false
74368,infrastructure,green,S,-94.85945,36.20822,false
56336,controller,green,C,-94.76247,45.819474,false
62247,controller,green,C,-88.975507,38.977111,false
68059,infrastructure,green,MT,-96.15635,41.074548,false
12836,controller,green,NE,-73.51881,43.750773,false
54007,infrastructure,green,C,-92.37018,45.189667,false
48842,infrastructure,green,OV,-84.52702,42.639235,false
32631,controller,green,SE,-82.097095,29.730413,false
66276,infrastructure,green,S,-94.831991,38.899901,false
93552,controller,blue,W,-118.0375,34.561207,false
83112,controller,green,MT,-110.92859,42.877387,false
71003,infrastructure,green,S,-93.01709,32.642811,false
95427,controller,green,W,-123.54765,39.240872,false
66772,infrastructure,green,S,-95.18816,37.75459,false
39145,controller,green,SE,-89.80491,32.335063,false
54119,controller,green,C,-88.17458,45.613142,false
76640,infrastructure,yellow,S,-97.08602,31.686152,false
68367,infrastructure,green,MT,-97.39671,41.03937,false
83617,controller,green,MT,-116.5143,43.888285,false
71359,controller,green,S,-92.526927,31.203393,false
71152,infrastructure,green,S,-93.75256,32.607556,false
32112,infrastructure,green,SE,-81.55686,29.425693,false
29803,controller,green,SE,-81.70946,33.486049,false
49033,controller,green,OV,-85.09307,42.239592,false
27837,controller,green,SE,-77.20349,35.531965,false
71067,controller,green,S,-93.5026,32.596886,false
98296,infrastructure,green,NW,-122.11068,47.846083,false
93012,infrastructure,green,W,-118.99213,34.218756,false
49129,infrastructure,green,OV,-86.69237,41.827718,false
98221,controller,green,NW,-122.61976,48.495233999999996,false
00716,infrastructure,green,CAR,-66.59965,17.999066,false
54767,infrastructure,green,C,-92.25937,44.833746,false
58239,infrastructure,green,MT,-98.66921,48.950929,false
22033,controller,green,E,-77.38642,38.874879,false
20689,controller,green,E,-76.58648,38.668765,false
30157,infrastructure,blue,SE,-84.8346,33.892504,false
30272,controller,green,SE,-84.516327,33.625894,false
27565,infrastructure,green,SE,-78.61595,36.340501,false
61458,controller,green,C,-90.1938,40.776079,false
32514,controller,green,SE,-87.21485,30.527195,false
68779,infrastructure,green,MT,-97.21583,41.955429,false
40845,infrastructure,green,OV,-83.52009,36.786271,false
86003,controller,yellow,SW,-112.052427,35.630842,false
42378,controller,green,OV,-86.86454,37.666515,false
76795,controller,orange,S,-97.203166,31.553646,false
07863,infrastructure,blue,E,-74.96802,40.815107,false
32750,infrastructure,green,SE,-81.35384,28.703674,false
54473,infrastructure,green,C,-89.33596,44.641554,false
39080,infrastructure,green,SE,-89.494585,32.492533,false
42404,controller,green,OV,-87.8394,37.481719,false
71731,controller,green,S,-92.52891,33.198024,false
88118,infrastructure,green,SW,-103.61576,34.215025,false
91610,controller,green,W,-118.298662,33.786594,false
93276,infrastructure,green,W,-119.38925,35.305512,false
78630,infrastructure,green,S,-97.602552,30.656817,false
71929,controller,blue,S,-93.19533,34.285033,false
78733,infrastructure,green,S,-97.8751,30.329704,false
66036,infrastructure,green,S,-94.852061,38.658068,false
27888,infrastructure,green,SE,-77.70192,35.593689,false
71410,infrastructure,green,S,-92.77985,31.963299,false
52329,infrastructure,green,C,-91.84325,42.349458,false
68520,controller,orange,MT,-96.59023,40.798632,false
61849,infrastructure,green,C,-87.9576,40.028716,false
17825,infrastructure,green,E,-76.49366,40.769908,false
32949,controller,green,SE,-80.52879,27.929103,false
97884,infrastructure,green,NW,-118.20623,44.471344,false
36330,controller,green,SE,-85.84117,31.32579,false
48818,controller,green,OV,-84.90913,43.272279,false
01041,controller,green,NE,-72.604842,42.170731,false
75944,infrastructure,green,S,-94.40817,31.368872,false
30830,infrastructure,green,SE,-81.9944,33.080965,false
12422,controller,green,NE,-74.20164,42.390291,false
10151,infrastructure,green,NE,-73.973971,40.763419,false
34146,controller,green,SE,-81.389124,26.14326,false
27552,infrastructure,green,SE,-78.979964,35.413579,false
30531,infrastructure,green,SE,-83.54118,34.514215,false
32903,controller,green,SE,-80.57414,28.103191,false
27650,controller,green,SE,-78.625265,35.797692,false
12492,controller,green,NE,-74.34767,42.209414,false
24486,controller,green,E,-78.92423,38.290722,false
58324,controller,green,MT,-99.2076,48.485321,false
01029,controller,green,NE,-73.04204,42.175896,false
30121,infrastructure,green,SE,-84.77533,34.200264,false
42431,infrastructure,green,OV,-87.50378,37.330791,false
17741,controller,green,E,-77.28278,41.229164,false
91750,controller,green,W,-117.77097,34.117047,false
68749,infrastructure,green,MT,-97.250378,42.609687,false
39360,infrastructure,green,SE,-88.74923,31.863493,false
07052,infrastructure,green,E,-74.25541,40.78865,false
20167,infrastructure,green,E,-77.645224,39.085309,false
93953,controller,green,W,-121.9461,36.59081,false
30184,infrastructure,yellow,SE,-84.72539,34.236128,false
19495,infrastructure,green,E,-75.748055,39.983153,false
83235,controller,green,MT,-113.99217,44.633935,false
61652,controller,green,C,-89.509113,40.87671,false
32125,controller,yellow,SE,-81.172169,29.022728999999998,false
95106,infrastructure,green,W,-121.705327,37.189396,false
64465,controller,green,C,-94.30633,39.535467,false
91413,controller,green,W,-118.298662,33.786594,false
17772,infrastructure,green,E,-76.73831,41.104021,false
24433,infrastructure,green,E,-79.44072,38.443961,false
93502,infrastructure,green,W,-118.224785,35.068161,false
17039,controller,blue,E,-76.258399,40.300505,false
29732,controller,orange,SE,-81.0509,34.969427,false
00953,controller,green,CAR,-66.23414,18.36802,false
24348,controller,green,E,-81.16554,36.626454,false
44720,infrastructure,green,OV,-81.41066000000001,40.888408,false
36556,controller,green,SE,-87.96228,31.213801,false
68651,infrastructure,green,MT,-97.56993,41.21361,false
78735,infrastructure,green,S,-97.84469,30.250761,false
10540,infrastructure,green,NE,-73.724257,41.333398,false
56262,infrastructure,green,C,-95.86913,45.113285,false
83421,controller,green,MT,-111.55527,44.004709,false
25231,controller,blue,E,-81.57934,38.597265,false
40312,infrastructure,yellow,OV,-83.9343,37.846536,false
05453,infrastructure,green,NE,-73.082525,44.442117,false
05766,infrastructure,green,NE,-73.0155,43.981681,false
17562,controller,green,E,-76.09224,39.981916,false
52166,controller,green,C,-91.92847,43.069086,false
46791,infrastructure,green,OV,-85.24399,40.830096,false
78063,controller,green,S,-98.93407,29.641551,false
71373,controller,green,S,-91.48698,31.540784,false
30147,controller,green,SE,-85.18084,34.175095,false
03223,controller,green,NE,-71.65161,43.887682,false
56160,controller,green,C,-94.77124,43.847252,false
22314,infrastructure,green,E,-77.05139,38.806163,false
36352,infrastructure,green,SE,-85.60789,31.262955,false
27438,controller,green,SE,-80.0244,36.080707,false
98220,controller,green,NW,-122.1977,48.681582,false
37066,infrastructure,green,SE,-86.4548,36.388997,false
37242,controller,green,SE,-86.785248,36.186605,false
25161,controller,green,E,-81.31241,38.084773,false
15483,controller,green,E,-79.85174,40.081257,false
68019,controller,green,MT,-96.37407,41.761217,false
15834,infrastructure,green,E,-78.25309,41.517738,false
29304,infrastructure,green,SE,-81.863874,34.916625,false
22081,controller,green,E,-77.234454,38.873861,false
66053,controller,green,S,-94.68121,38.602219,false
52146,controller,green,C,-91.16405,43.195154,false
56084,controller,green,C,-94.738827,44.302893,false
97435,controller,green,NW,-123.35279,43.703855,false
27524,infrastructure,green,SE,-78.42116,35.4152,false
34981,controller,green,SE,-80.36327,27.410069,false
07308,infrastructure,green,E,-74.075485,40.73276,false
76548,infrastructure,yellow,S,-97.65552,31.068459,false
42375,controller,green,OV,-87.112823,37.745491,false
73933,infrastructure,green,S,-102.54473,36.740652,false
32574,infrastructure,green,SE,-87.275772,30.61428,false
68032,controller,green,MT,-96.964345,41.344868,false
17354,infrastructure,yellow,E,-76.89927,39.82457,false
76519,infrastructure,green,S,-97.0358,31.002164,false
01003,controller,green,NE,-72.63599,42.369562,false
13122,infrastructure,green,NE,-75.84778,42.837642,false
91910,controller,green,W,-117.06686,32.638654,false
39337,infrastructure,green,SE,-88.9952,32.527955,false
46845,controller,green,OV,-85.10219,41.200465,false
17720,infrastructure,green,E,-77.218368,41.186545,false
15480,infrastructure,green,E,-79.77879,39.987054,false
29519,controller,green,SE,-79.3594,34.028989,false
56371,controller,green,C,-94.63552,45.432316,false
20670,controller,green,E,-76.42383,38.268636,false
78211,infrastructure,green,S,-98.54644,29.362185,false
39437,infrastructure,green,SE,-89.21431,31.588327,false
34207,controller,green,SE,-82.57646,27.438719,false
71612,infrastructure,green,S,-91.832539,34.277534,false
73553,infrastructure,blue,S,-98.70098,34.330239,false
13116,infrastructure,green,NE,-76.00695,43.077067,false
93461,infrastructure,green,W,-120.27185,35.636185,false
66008,controller,green,S,-95.18541,39.703642,false
52074,infrastructure,green,C,-90.4557,42.124141,false
34713,infrastructure,green,SE,-81.653642,28.811078,false
78244,controller,green,S,-98.35434,29.475598,false
81647,infrastructure,green,SW,-107.54974,39.567059,false
30817,controller,green,SE,-82.43899,33.765566,false
32236,controller,green,SE,-81.683107,30.34494,false
44146,infrastructure,blue,OV,-81.52709,41.389371,false
78578,controller,green,S,-97.25024,26.080434,false
75904,controller,green,S,-94.76295,31.339891,false
58300,controller,orange,MT,-98.984266,48.10066,false
27391,infrastructure,green,SE,-79.901349,35.353048,false
95918,infrastructure,green,W,-121.34733,39.282171,false
39289,infrastructure,green,SE,-90.39715699999999,32.311287,false
29439,infrastructure,green,SE,-79.93224,32.662451,false
15246,controller,green,E,-79.899044,40.476524,false
88024,infrastructure,blue,SW,-106.61689,32.068299,false
03030,infrastructure,green,NE,-71.46431,42.749988,false
32038,infrastructure,green,SE,-82.71425,29.922221,false
40579,controller,green,OV,-84.471505,38.028269,false
61370,controller,green,C,-89.03886,41.21076,false
85305,controller,green,SW,-112.25225,33.529373,false
56533,infrastructure,green,C,-96.15831,46.405807,false
30113,controller,orange,SE,-85.20291,33.84627,false
17812,infrastructure,green,E,-77.23037,40.739459,false
56474,infrastructure,blue,C,-94.38716,46.718997,false
83847,controller,green,MT,-116.41475,48.575219,false
07847,controller,green,E,-74.62009,40.88038,false
48801,controller,green,OV,-84.66256,43.377113,false
20617,controller,green,E,-76.84477,38.55223,false
68623,infrastructure,green,MT,-98.1094,41.441371,false
22243,infrastructure,green,E,-77.051569,38.86045,false
19333,controller,green,E,-75.42174,40.044858,false
00981,infrastructure,green,CAR,-66.060533,18.410462,false
24844,controller,green,E,-81.79548,37.469496,false
27288,infrastructure,green,SE,-79.74935,36.505996,false
15927,controller,green,E,-78.79067,40.543153,false
85540,controller,green,SW,-109.32904,33.044523,false
27375,infrastructure,green,SE,-79.773094,36.392135,false
30557,controller,green,SE,-83.17539,34.491829,false
54405,infrastructure,green,C,-90.30486,44.950905,false
22485,infrastructure,green,E,-77.1642,38.277837,false
17502,controller,green,E,-76.66707,40.095995,false
24541,infrastructure,yellow,E,-79.45027,36.581085,false
17951,infrastructure,green,E,-76.24495,40.679479,false
27907,infrastructure,green,SE,-76.255312,36.285026,false
42210,infrastructure,orange,OV,-86.29013,37.215448,false
07010,controller,green,E,-73.98949,40.82154,false
61603,infrastructure,green,C,-89.57904,40.712887,false
56334,infrastructure,green,C,-95.35104,45.609555,false
36640,infrastructure,green,SE,-88.177975,30.658865,false
24877,controller,green,E,-81.653889,37.375246,false
00918,infrastructure,green,CAR,-66.06494,18.417668,false
85640,controller,green,SW,-111.0416,31.586392,false
30914,controller,green,SE,-82.090996,33.386041,false
76178,controller,green,S,-97.291484,32.771419,false
27596,controller,green,SE,-78.44921,36.000487,false
32533,controller,green,SE,-87.31979,30.600993,false
95046,infrastructure,green,W,-121.60048,37.088746,false
34788,infrastructure,green,SE,-81.7845,28.857425,false
49081,infrastructure,green,OV,-85.617824,42.171777,false
20066,controller,green,E,-77.014647,38.893311,false
49266,infrastructure,green,OV,-84.55244,41.844894,false
27415,infrastructure,green,SE,-80.0244,36.080707,false
56587,infrastructure,green,C,-95.83042,46.64246,false
54557,infrastructure,green,C,-89.73707,46.221041,false
52354,infrastructure,green,C,-91.9818,41.90889,false
07021,infrastructure,green,E,-74.28091,40.827499,false
44125,infrastructure,green,OV,-81.60793,41.414403,false
40251,infrastructure,green,OV,-85.676819,38.188962,false
20505,controller,green,E,-77.014647,38.893311,false
68057,controller,green,MT,-96.708,41.653831,false
64060,infrastructure,green,C,-94.3578,39.365318,false
30663,controller,green,SE,-83.61157,33.614556,false
37244,infrastructure,green,SE,-86.785248,36.186605,false
12427,controller,green,NE,-74.15306,42.167622,false
37030,infrastructure,green,SE,-85.94893,36.264959,false
54124,infrastructure,green,C,-88.37822,44.904959,false
12857,infrastructure,green,NE,-73.93994,43.795443,false
64082,infrastructure,green,C,-94.3957,38.850243,false
12814,controller,green,NE,-73.65515,43.582318,false
27344,controller,green,SE,-79.44984,35.729692,false
36762,controller,green,SE,-88.00336,31.940191,false
44056,infrastructure,green,OV,-81.50135,41.321189,false
95587,infrastructure,green,W,-123.74471,39.96266,false
76671,controller,green,S,-97.5324,32.011671,false
48825,controller,blue,OV,-84.464775,42.723784,false
36454,controller,green,SE,-87.044687,31.466945,false
73645,infrastructure,green,S,-99.88029,35.250612,false
93620,controller,green,W,-120.64014,37.029613,false
34605,controller,green,SE,-82.422554,28.505896,false
07857,infrastructure,green,E,-74.70301,40.897398,false
19743,controller,green,E,-75.462796,40.276386,false
03844,controller,green,NE,-70.88666,42.923946,false
05853,controller,blue,NE,-71.96653,44.881758,false
61943,controller,green,C,-88.01806,39.655063,false
34233,infrastructure,blue,SE,-82.47363,27.285142,false
54157,infrastructure,green,C,-87.77449,45.057605,false
83276,infrastructure,blue,MT,-111.57731,42.693133,false
19426,infrastructure,green,E,-75.44873,40.185637,false
93775,controller,green,W,-119.639658,36.746375,false
12921,infrastructure,green,NE,-73.43225,44.88821,false
48376,infrastructure,green,OV,-83.474785,42.470984,false
15723,controller,green,E,-79.16106,40.70673,false
27635,infrastructure,green,SE,-78.625265,35.797692,false
95303,infrastructure,green,W,-120.67607,37.46994,false
50397,controller,green,C,-93.572173,41.672687,false
85645,infrastructure,green,SW,-111.09908,31.718671,false
39206,controller,green,SE,-90.17182,32.365794,false
54413,infrastructure,green,C,-90.12791,44.283542,false
27869,controller,green,SE,-77.28809,36.281144,false
36503,controller,green,SE,-87.152068,31.128242,false
32766,controller,green,SE,-81.11906,28.639275,false
17238,controller,green,E,-78.12821,39.847933,false
27577,controller,green,SE,-78.34446,35.506459,false
81601,controller,blue,SW,-107.32107,39.533318,false
97741,controller,green,NW,-121.12506,44.64079,false
05440,infrastructure,green,NE,-73.27028,44.966836,false
50049,infrastructure,green,C,-93.29857,41.02891,false
24363,controller,green,E,-81.37604,36.597486,false
00909,infrastructure,green,CAR,-66.06764,18.442282,false
03751,infrastructure,green,NE,-72.07185,43.437503,false
34745,controller,green,SE,-81.259332,27.995287,false
12531,controller,green,NE,-73.67241,41.519085,false
56283,controller,green,C,-95.12732,44.540923,false
34215,controller,green,SE,-82.68765,27.469113,false
97567,infrastructure,green,NW,-123.997304,44.996054,false
97420,controller,green,NW,-124.21086,43.357357,false
61951,controller,green,C,-88.60210000000001,39.582494,false
68015,controller,green,MT,-96.64986,41.386373,false
44280,infrastructure,green,OV,-81.92477,41.230745,false
91331,controller,green,W,-118.42406,34.254751,false
40291,controller,green,OV,-85.59169,38.147232,false
20050,infrastructure,green,E,-77.014647,38.893311,false
68957,controller,green,MT,-98.24659,40.275161,false
81015,infrastructure,green,SW,-104.552299,38.128626,false
36745,infrastructure,green,SE,-87.898611,32.414036,false
76854,controller,green,S,-99.54107,30.646698,false
68175,infrastructure,orange,MT,-96.171104,41.291736,false
40216,controller,green,OV,-85.83137,38.188886,false
81006,infrastructure,green,SW,-104.52912,38.243266,false
44003,infrastructure,green,OV,-80.5622,41.611348,false
05352,controller,green,NE,-73.06025,42.765401,false
83404,controller,green,MT,-112.01425,43.465998,false
58426,infrastructure,green,MT,-98.58545,47.227781,false
05451,infrastructure,green,NE,-73.050271,44.50835,false
66207,controller,green,S,-94.64691,38.957396,false
95981,infrastructure,green,W,-121.08762,39.584801,false
68440,controller,green,MT,-97.03057,40.05097,false
64677,controller,green,C,-93.00865,39.869353,false
